user_id,age,gender,city,area,registration_date,membership_type,acquisition_channel
U01459,44,Male,Bengaluru,Koramangala,2025-10-03,Premium,Instagram
U01460,28,Female,Mumbai,Borivali,2025-12-30,Premium,Referral
U01461,25,Female,Bengaluru,Whitefield,2026-04-25,Premium,Referral
U01462,18,Female,Mumbai,Borivali,2026-04-05,Basic,Google
U01463,30,Male,Bengaluru,Whitefield,2025-09-22,Pro,Google
U01464,38,Female,Mumbai,Bandra,2026-06-23,Basic,College/Community
U01465,21,Male,Chennai,Adyar,2026-01-21,Pro,Google
U01466,24,Male,Bengaluru,Indiranagar,2025-03-26,Premium,Referral
U01467,31,Male,Chennai,Adyar,2025-11-12,Premium,Instagram
U01468,22,Male,Bengaluru,Marathahalli,2025-08-31,Premium,Instagram
U01469,41,Female,Pune,Wakad,2026-04-14,Basic,Instagram
U01470,45,Male,Pune,Viman Nagar,2025-12-08,Basic,YouTube
U01471,28,Male,Hyderabad,Banjara Hills,2025-06-26,Basic,Google
U01472,34,Male,Mumbai,Thane,2025-05-10,Basic,Instagram
U01473,22,Male,Pune,Viman Nagar,2025-03-24,Basic,YouTube
U01474,37,Male,Bengaluru,Marathahalli,2025-12-26,Basic,Instagram
U01475,20,Male,Bengaluru,Koramangala,2025-03-29,Premium,Instagram
U01476,22,Male,Mumbai,Powai,2026-06-16,Basic,Google
U01477,43,Male,Pune,Hinjewadi,2026-04-16,Premium,Google
U01478,32,Female,Pune,Viman Nagar,2026-05-13,Premium,Referral
U01479,36,Male,Pune,Viman Nagar,2026-05-22,Basic,Google
U01480,33,Female,Hyderabad,Gachibowli,2025-12-20,Basic,Google
U01481,25,Male,Pune,Wakad,2026-02-20,Basic,College/Community
U01482,30,Female,Bengaluru,Jayanagar,2025-02-20,Premium,College/Community
U01483,33,Male,Hyderabad,Gachibowli,2026-08-23,Basic,College/Community
U01484,20,Male,Bengaluru,Jayanagar,2025-03-04,Basic,College/Community
U01485,18,Male,Bengaluru,HSR Layout,2025-03-30,Premium,Referral
U01486,26,Male,Bengaluru,Jayanagar,2025-07-09,Basic,Referral
U01487,26,Female,Bengaluru,Jayanagar,2025-12-14,Premium,Referral
U01488,39,Male,Mumbai,Borivali,2026-06-22,Basic,YouTube
U01489,43,Male,Bengaluru,HSR Layout,2025-06-25,Premium,Referral
U01490,34,Female,Hyderabad,Kukatpally,2025-12-30,Pro,Instagram
U01491,41,Female,Bengaluru,Electronic City,2026-07-08,Premium,College/Community
U01492,19,Male,Bengaluru,HSR Layout,2026-04-28,Basic,YouTube
U01493,26,Male,Bengaluru,Indiranagar,2025-04-29,Basic,College/Community
U01494,41,Male,Bengaluru,Koramangala,2025-06-18,Premium,Instagram
U01495,36,Female,Mumbai,Powai,2025-05-27,Basic,Google
U01496,30,Female,Mumbai,Andheri,2026-03-13,Basic,Google
U01497,22,Female,Mumbai,Powai,2026-03-15,Premium,Referral
U01498,26,Female,Hyderabad,Madhapur,2025-07-08,Basic,Instagram
U01499,30,Male,Bengaluru,Koramangala,2025-06-09,Basic,Google
U01500,18,Male,Pune,Viman Nagar,2026-02-06,Pro,Instagram
U01501,42,Male,Hyderabad,Madhapur,2026-08-09,Basic,Google
U01502,32,Female,Hyderabad,Madhapur,2025-01-18,Basic,YouTube
U01503,21,Female,Bengaluru,Whitefield,2025-05-20,Premium,College/Community
U01504,21,Male,Bengaluru,Jayanagar,2025-04-25,Premium,Instagram
U01505,37,Male,Bengaluru,Jayanagar,2025-11-24,Basic,Referral
U01506,27,Female,Bengaluru,Whitefield,2025-08-13,Premium,Instagram
U01507,45,Male,Hyderabad,Banjara Hills,2026-07-12,Premium,Instagram
U01508,42,Female,Hyderabad,Madhapur,2026-03-15,Basic,YouTube
U01509,23,Male,Mumbai,Andheri,2026-07-04,Basic,YouTube
U01510,44,Male,Pune,Viman Nagar,2026-01-21,Basic,College/Community
U01511,41,Male,Pune,Viman Nagar,2026-06-05,Premium,Referral
U01512,29,Female,Mumbai,Thane,2025-09-10,Premium,College/Community
U01513,37,Male,Chennai,OMR,2025-04-08,Basic,Instagram
U01514,33,Male,Bengaluru,Indiranagar,2025-03-12,Premium,Instagram
U01515,20,Female,Bengaluru,Electronic City,2026-07-05,Premium,Instagram
U01516,31,Female,Bengaluru,Marathahalli,2026-03-23,Basic,YouTube
U01517,18,Female,Mumbai,Borivali,2025-03-31,Premium,Instagram
U01518,27,Male,Chennai,Adyar,2026-03-06,Basic,Instagram
U01519,32,Female,Bengaluru,Marathahalli,2025-08-07,Pro,Referral
U01520,24,Male,Chennai,T Nagar,2025-04-17,Basic,Instagram
U01521,21,Male,Bengaluru,HSR Layout,2026-04-21,Premium,Instagram
U01522,31,Male,Chennai,OMR,2026-03-30,Premium,Instagram
U01523,41,Male,Bengaluru,HSR Layout,2026-06-28,Basic,Instagram
U01524,33,Female,Bengaluru,Marathahalli,2025-05-06,Premium,YouTube
U01525,31,Male,Hyderabad,Kukatpally,2025-05-27,Basic,Referral
U01526,20,Male,Bengaluru,Yelahanka,2025-10-07,Pro,Instagram
U01527,34,Female,Bengaluru,Yelahanka,2025-01-24,Basic,Instagram
U01528,38,Female,Bengaluru,Electronic City,2025-04-30,Basic,College/Community
U01529,31,Female,Pune,Hinjewadi,2025-10-24,Pro,Referral
U01530,35,Male,Hyderabad,Gachibowli,2025-03-23,Premium,YouTube
U01531,20,Female,Bengaluru,HSR Layout,2026-03-24,Premium,Google
U01532,39,Male,Mumbai,Thane,2026-04-15,Pro,Instagram
U01533,36,Other,Mumbai,Powai,2026-02-27,Basic,Other
U01534,20,Male,Bengaluru,HSR Layout,2026-06-29,Basic,Referral
U01535,29,Female,Bengaluru,HSR Layout,2025-01-24,Basic,Instagram
U01536,39,Male,Bengaluru,Jayanagar,2025-03-02,Premium,Google
U01537,22,Male,Bengaluru,Jayanagar,2025-03-25,Premium,Google
U01538,27,Male,Mumbai,Powai,2025-08-13,Pro,Instagram
U01539,26,Male,Bengaluru,Marathahalli,2025-07-05,Basic,Other
U01540,18,Male,Hyderabad,Madhapur,2026-01-10,Premium,College/Community
U01541,30,Female,Mumbai,Thane,2025-03-13,Pro,Instagram
U01542,20,Male,Bengaluru,Koramangala,2025-03-15,Premium,Google
U01543,36,Female,Hyderabad,Gachibowli,2025-12-07,Basic,YouTube
U01544,28,Male,Bengaluru,Marathahalli,2025-06-02,Basic,Instagram
U01545,33,Male,Chennai,Velachery,2025-04-06,Pro,Referral
U01546,23,Female,Hyderabad,Kukatpally,2026-07-19,Pro,YouTube
U01547,41,Female,Pune,Baner,2026-03-21,Premium,Referral
U01548,20,Male,Hyderabad,Kondapur,2025-04-20,Premium,YouTube
U01549,36,Male,Bengaluru,Yelahanka,2026-04-03,Basic,YouTube
U01550,23,Female,Mumbai,Powai,2025-02-20,Basic,Other
U01551,25,Male,Chennai,Anna Nagar,2026-01-12,Pro,Google
U01552,39,Male,Mumbai,Andheri,2025-03-14,Basic,College/Community
U01553,30,Female,Pune,Wakad,2025-07-31,Basic,Instagram
U01554,29,Male,Pune,Hinjewadi,2026-03-08,Basic,Google
U01555,27,Male,Bengaluru,Indiranagar,2025-06-17,Basic,Instagram
U01556,20,Female,Bengaluru,Yelahanka,2025-11-27,Basic,Referral
U01557,21,Female,Mumbai,Powai,2026-05-09,Basic,Instagram
U01558,18,Male,Bengaluru,Koramangala,2025-05-23,Pro,College/Community
U01559,30,Male,Pune,Kothrud,2026-08-05,Pro,Referral
U01560,41,Male,Chennai,Anna Nagar,2026-03-21,Basic,Instagram
U01561,21,Female,Bengaluru,Indiranagar,2026-01-29,Basic,YouTube
U01562,39,Female,Bengaluru,Jayanagar,2026-05-27,Premium,College/Community
U01563,28,Male,Pune,Baner,2025-11-24,Premium,Referral
U01564,36,Male,Bengaluru,Marathahalli,2025-09-16,Basic,Instagram
U01565,28,Male,Pune,Viman Nagar,2026-03-13,Basic,College/Community
U01566,29,Male,Hyderabad,Gachibowli,2026-07-18,Basic,YouTube
U01567,28,Female,Mumbai,Powai,2025-12-15,Basic,Google
U01568,23,Male,Bengaluru,Jayanagar,2026-05-30,Basic,Google
U01569,29,Male,Mumbai,Borivali,2026-03-25,Premium,Referral
U01570,44,Male,Hyderabad,Madhapur,2026-02-03,Premium,College/Community
U01571,26,Male,Hyderabad,Madhapur,2026-08-19,Premium,Google
U01572,42,Male,Bengaluru,Koramangala,2025-08-02,Basic,Instagram
U01573,27,Male,Mumbai,Borivali,2026-06-30,Premium,College/Community
U01574,20,Female,Pune,Hinjewadi,2026-07-16,Basic,Instagram
U01575,20,Female,Bengaluru,Marathahalli,2025-10-16,Basic,College/Community
U01576,37,Female,Bengaluru,Koramangala,2025-09-16,Premium,Google
U01577,45,Male,Bengaluru,Whitefield,2025-09-15,Premium,Referral
U01578,40,Female,Mumbai,Andheri,2026-01-23,Basic,Instagram
U01579,33,Female,Mumbai,Powai,2026-06-29,Premium,College/Community
U01580,20,Male,Hyderabad,Kukatpally,2025-09-22,Pro,YouTube
U01581,27,Male,Bengaluru,HSR Layout,2025-11-09,Basic,Other
U01582,41,Male,Bengaluru,Electronic City,2025-02-09,Premium,YouTube
U01583,28,Male,Hyderabad,Kondapur,2025-07-29,Pro,Instagram
U01584,25,Female,Hyderabad,Kukatpally,2025-09-29,Premium,Google
U01585,23,Male,Chennai,OMR,2025-05-16,Basic,Referral
U01586,37,Male,Bengaluru,Indiranagar,2026-08-22,Basic,Referral
U01587,28,Male,Mumbai,Andheri,2025-03-01,Basic,Other
U01588,45,Male,Bengaluru,Marathahalli,2026-05-25,Basic,Google
U01589,44,Male,Hyderabad,Gachibowli,2026-05-30,Premium,YouTube
U01590,38,Male,Mumbai,Andheri,2025-01-15,Basic,Other
U01591,29,Male,Mumbai,Andheri,2025-09-12,Pro,Instagram
U01592,33,Female,Chennai,OMR,2026-06-19,Basic,College/Community
U01593,35,Female,Bengaluru,Electronic City,2025-08-23,Premium,Google
U01594,30,Female,Bengaluru,Koramangala,2025-05-11,Basic,YouTube
U01595,39,Female,Mumbai,Bandra,2025-01-17,Basic,Google
U01596,20,Female,Hyderabad,Kondapur,2025-07-04,Premium,Google
U01597,32,Female,Bengaluru,Electronic City,2026-01-26,Basic,Instagram
U01598,39,Female,Bengaluru,Whitefield,2026-02-27,Basic,Other
U01599,45,Female,Bengaluru,Yelahanka,2026-03-18,Basic,College/Community
U01600,38,Male,Chennai,OMR,2026-07-10,Basic,Instagram
U01601,31,Male,Bengaluru,Indiranagar,2025-01-12,Premium,Other
U01602,35,Female,Bengaluru,HSR Layout,2026-06-04,Pro,Referral
U01603,45,Male,Bengaluru,Koramangala,2025-03-21,Basic,College/Community
U01604,31,Male,Bengaluru,HSR Layout,2025-10-29,Basic,Instagram
U01605,22,Male,Bengaluru,Indiranagar,2025-08-04,Premium,Google
U01606,38,Male,Hyderabad,Gachibowli,2025-09-05,Pro,Referral
U01607,31,Female,Bengaluru,Yelahanka,2026-06-25,Pro,Instagram
U01608,42,Male,Pune,Wakad,2025-09-29,Premium,Referral
U01609,44,Male,Bengaluru,Whitefield,2025-05-13,Basic,Google
U01610,25,Male,Hyderabad,Kondapur,2025-01-05,Basic,Instagram
U01611,45,Female,Pune,Kothrud,2026-06-26,Basic,Google
U01612,45,Female,Mumbai,Borivali,2025-05-21,Basic,Other
U01613,40,Female,Hyderabad,Kukatpally,2026-04-28,Premium,Google
U01614,32,Female,Bengaluru,Electronic City,2025-11-01,Premium,Instagram
U01615,45,Male,Bengaluru,Marathahalli,2025-12-11,Premium,Referral
U01616,32,Male,Mumbai,Andheri,2026-07-16,Basic,YouTube
U01617,36,Male,Chennai,T Nagar,2025-09-27,Premium,YouTube
U01618,43,Female,Mumbai,Powai,2025-04-18,Basic,YouTube
U01619,37,Female,Hyderabad,Banjara Hills,2026-07-12,Basic,Instagram
U01620,23,Male,Mumbai,Bandra,2026-04-19,Basic,Google
U01621,36,Male,Hyderabad,Madhapur,2025-03-23,Premium,YouTube
U01622,44,Male,Bengaluru,Jayanagar,2025-03-25,Basic,College/Community
U01623,42,Female,Hyderabad,Gachibowli,2025-10-17,Premium,Referral
U01624,25,Male,Chennai,T Nagar,2025-03-12,Basic,Instagram
U01625,23,Male,Bengaluru,HSR Layout,2025-06-24,Basic,Google
U01626,37,Male,Mumbai,Andheri,2026-04-08,Pro,Instagram
U01627,40,Female,Bengaluru,Yelahanka,2026-01-30,Basic,YouTube
U01628,32,Female,Hyderabad,Madhapur,2025-04-01,Basic,Instagram
U01629,44,Male,Bengaluru,Electronic City,2026-04-14,Basic,Instagram
U01630,20,Female,Hyderabad,Kondapur,2026-03-10,Pro,Google
U01631,27,Male,Pune,Baner,2025-09-06,Basic,Google
U01632,32,Female,Bengaluru,Koramangala,2026-07-26,Basic,Google
U01633,41,Male,Mumbai,Powai,2025-08-29,Basic,Google
U01634,33,Female,Pune,Hinjewadi,2026-05-11,Basic,YouTube
U01635,34,Male,Chennai,Anna Nagar,2025-12-06,Basic,Google
U01636,36,Male,Bengaluru,Jayanagar,2026-04-16,Premium,Referral
U01637,28,Female,Bengaluru,Jayanagar,2026-04-08,Premium,Google
U01638,33,Male,Bengaluru,Electronic City,2025-10-02,Basic,Google
U01639,22,Male,Chennai,T Nagar,2025-01-15,Premium,Referral
U01640,22,Male,Chennai,Anna Nagar,2025-02-10,Premium,Referral
U01641,43,Male,Hyderabad,Madhapur,2025-07-27,Pro,YouTube
U01642,31,Male,Pune,Hinjewadi,2025-03-01,Basic,Referral
U01643,35,Male,Hyderabad,Kukatpally,2025-12-31,Basic,College/Community
U01644,43,Female,Mumbai,Borivali,2025-08-28,Premium,Google
U01645,25,Female,Bengaluru,Indiranagar,2025-06-09,Basic,Referral
U01646,22,Male,Pune,Wakad,2026-02-01,Basic,Referral
U01647,24,Female,Bengaluru,Indiranagar,2026-05-15,Premium,Instagram
U01648,33,Female,Pune,Hinjewadi,2025-07-28,Basic,Google
U01649,40,Male,Pune,Kothrud,2025-05-13,Basic,Referral
U01650,31,Male,Mumbai,Powai,2026-01-16,Basic,Instagram
U01651,22,Female,Bengaluru,Marathahalli,2026-03-09,Premium,Google
U01652,41,Female,Bengaluru,Yelahanka,2026-01-24,Basic,Referral
U01653,26,Male,Bengaluru,Whitefield,2026-08-06,Premium,Other
U01654,21,Male,Bengaluru,Marathahalli,2026-03-08,Basic,College/Community
U01655,21,Male,Bengaluru,Jayanagar,2025-10-01,Basic,Google
U01656,33,Other,Chennai,Velachery,2025-12-17,Basic,Referral
U01657,41,Male,Hyderabad,Madhapur,2025-05-14,Basic,Instagram
U01658,34,Other,Bengaluru,Electronic City,2025-03-07,Premium,Instagram
U01659,32,Male,Bengaluru,Yelahanka,2025-07-24,Basic,YouTube
U01660,21,Male,Hyderabad,Banjara Hills,2025-10-25,Pro,Instagram
U01661,23,Male,Mumbai,Powai,2025-04-27,Basic,Google
U01662,33,Female,Hyderabad,Kukatpally,2025-09-24,Basic,Other
U01663,21,Male,Chennai,T Nagar,2025-05-29,Basic,College/Community
U01664,23,Male,Hyderabad,Madhapur,2025-07-13,Premium,YouTube
U01665,22,Female,Chennai,T Nagar,2025-06-28,Basic,College/Community
U01666,33,Other,Pune,Baner,2025-05-28,Basic,YouTube
U01667,42,Male,Bengaluru,Indiranagar,2026-04-10,Premium,Instagram
U01668,33,Male,Chennai,Velachery,2026-07-23,Basic,Referral
U01669,27,Female,Bengaluru,Jayanagar,2025-01-05,Basic,Google
U01670,26,Female,Pune,Kothrud,2026-06-10,Basic,Google
U01671,21,Male,Bengaluru,Koramangala,2025-10-07,Premium,College/Community
U01672,31,Female,Pune,Baner,2026-05-14,Basic,Google
U01673,21,Male,Pune,Viman Nagar,2026-03-12,Basic,Instagram
U01674,29,Female,Pune,Baner,2025-08-04,Premium,Google
U01675,41,Male,Pune,Kothrud,2026-05-30,Basic,Instagram
U01676,27,Male,Bengaluru,Electronic City,2025-05-17,Premium,College/Community
U01677,21,Male,Bengaluru,Whitefield,2026-08-18,Basic,Referral
U01678,35,Female,Bengaluru,Electronic City,2025-10-07,Basic,Referral
U01679,30,Female,Bengaluru,Jayanagar,2025-05-12,Basic,Referral
U01680,30,Male,Mumbai,Thane,2026-01-28,Basic,Referral
U01681,31,Male,Bengaluru,Whitefield,2026-04-26,Premium,YouTube
U01682,35,Male,Chennai,T Nagar,2026-05-28,Basic,Referral
U01683,18,Female,Mumbai,Bandra,2026-02-23,Basic,Other
U01684,38,Female,Pune,Hinjewadi,2025-07-21,Pro,Other
U01685,33,Female,Bengaluru,Yelahanka,2026-04-07,Basic,Other
U01686,32,Male,Pune,Baner,2025-07-21,Premium,Referral
U01687,39,Female,Chennai,T Nagar,2025-06-01,Pro,Other
U01688,42,Male,Hyderabad,Banjara Hills,2025-08-10,Pro,Google
U01689,22,Male,Mumbai,Bandra,2025-03-20,Premium,College/Community
U01690,23,Male,Pune,Wakad,2025-07-19,Basic,College/Community
U01691,23,Male,Bengaluru,Jayanagar,2025-04-09,Pro,College/Community
U01692,20,Female,Hyderabad,Kukatpally,2025-08-01,Premium,College/Community
U01693,33,Female,Bengaluru,Indiranagar,2025-05-23,Premium,Google
U01694,29,Male,Bengaluru,Whitefield,2026-01-24,Basic,Instagram
U01695,21,Male,Bengaluru,Indiranagar,2026-01-09,Pro,Google
U01696,18,Male,Bengaluru,HSR Layout,2025-02-21,Premium,YouTube
U01697,21,Male,Bengaluru,Indiranagar,2025-05-15,Premium,Instagram
U01698,18,Male,Bengaluru,HSR Layout,2026-02-15,Basic,Referral
U01699,38,Male,Chennai,Anna Nagar,2026-04-15,Basic,Referral
U01700,44,Female,Hyderabad,Banjara Hills,2025-04-22,Pro,Referral
U01701,44,Female,Chennai,Velachery,2026-06-09,Basic,Other
U01702,25,Female,Hyderabad,Kondapur,2025-02-13,Basic,Referral
U01703,41,Female,Bengaluru,Indiranagar,2026-02-01,Premium,YouTube
U01704,22,Female,Hyderabad,Kondapur,2026-08-08,Basic,Referral
U01705,43,Male,Hyderabad,Kondapur,2025-09-18,Basic,College/Community
U01706,19,Female,Bengaluru,HSR Layout,2026-06-29,Basic,Google
U01707,29,Male,Mumbai,Powai,2026-01-23,Basic,Instagram
U01708,39,Female,Bengaluru,Whitefield,2026-04-21,Basic,Other
U01709,34,Male,Mumbai,Borivali,2026-02-14,Basic,YouTube
U01710,24,Female,Mumbai,Bandra,2026-08-03,Basic,YouTube
U01711,28,Male,Bengaluru,Jayanagar,2025-01-16,Premium,Google
U01712,21,Male,Bengaluru,Indiranagar,2025-04-12,Pro,Google
U01713,22,Male,Pune,Kothrud,2025-07-05,Basic,Referral
U01714,23,Male,Hyderabad,Gachibowli,2025-01-25,Basic,Instagram
U01715,28,Female,Bengaluru,Whitefield,2025-03-13,Basic,Google
U01716,18,Male,Chennai,Adyar,2026-08-16,Premium,Google
U01717,42,Male,Bengaluru,Whitefield,2026-07-27,Pro,Referral
U01718,27,Female,Mumbai,Bandra,2025-01-18,Basic,Referral
U01719,37,Female,Chennai,Anna Nagar,2026-07-24,Basic,Other
U01720,41,Male,Bengaluru,HSR Layout,2025-11-28,Basic,Referral
U01721,38,Male,Bengaluru,Whitefield,2026-07-23,Premium,College/Community
U01722,28,Male,Bengaluru,Jayanagar,2025-04-07,Basic,Referral
U01723,41,Female,Bengaluru,Marathahalli,2025-01-12,Premium,Referral
U01724,34,Female,Bengaluru,Electronic City,2025-01-11,Premium,Instagram
U01725,25,Female,Mumbai,Thane,2025-06-12,Pro,Instagram
U01726,44,Male,Bengaluru,Whitefield,2025-10-10,Basic,Referral
U01727,30,Male,Hyderabad,Madhapur,2025-08-29,Pro,Google
U01728,44,Male,Chennai,OMR,2025-02-14,Basic,YouTube
U01729,37,Female,Pune,Kothrud,2026-08-16,Premium,Referral
U01730,35,Male,Mumbai,Bandra,2025-09-12,Basic,College/Community
U01731,44,Male,Bengaluru,Marathahalli,2025-03-08,Basic,Other
U01732,39,Male,Mumbai,Bandra,2025-02-11,Premium,Instagram
U01733,33,Male,Hyderabad,Kukatpally,2026-01-19,Basic,Google
U01734,19,Female,Hyderabad,Banjara Hills,2026-08-12,Basic,Referral
U01735,22,Male,Bengaluru,HSR Layout,2025-08-22,Basic,Google
U01736,35,Male,Pune,Baner,2026-04-30,Basic,Google
U01737,20,Male,Hyderabad,Gachibowli,2025-02-08,Basic,College/Community
U01738,44,Female,Bengaluru,Marathahalli,2025-01-11,Pro,Other
U01739,39,Male,Bengaluru,Jayanagar,2026-02-13,Basic,YouTube
U01740,34,Male,Bengaluru,Jayanagar,2025-04-18,Basic,Referral
U01741,33,Male,Pune,Baner,2025-04-04,Basic,Google
U01742,23,Male,Mumbai,Thane,2025-03-25,Basic,Referral
U01743,36,Female,Pune,Hinjewadi,2025-02-27,Basic,Google
U01744,24,Male,Bengaluru,Koramangala,2025-10-20,Basic,Referral
U01745,35,Female,Bengaluru,Whitefield,2025-01-16,Basic,Instagram
U01746,31,Male,Hyderabad,Kondapur,2026-04-22,Basic,College/Community
U01747,23,Female,Bengaluru,Jayanagar,2025-06-14,Premium,YouTube
U01748,25,Female,Bengaluru,Jayanagar,2026-03-13,Premium,YouTube
U01749,32,Female,Pune,Kothrud,2026-02-07,Basic,Other
U01750,32,Female,Bengaluru,Indiranagar,2026-01-21,Basic,Google
U01751,32,Male,Hyderabad,Madhapur,2025-05-18,Premium,Instagram
U01752,33,Male,Bengaluru,Yelahanka,2026-06-15,Basic,College/Community
U01753,18,Male,Bengaluru,Whitefield,2025-10-20,Pro,Other
U01754,28,Male,Bengaluru,Koramangala,2026-04-20,Basic,Referral
U01755,44,Female,Chennai,Adyar,2026-04-07,Basic,Instagram
U01756,42,Male,Pune,Viman Nagar,2026-01-08,Premium,YouTube
U01757,22,Female,Chennai,Velachery,2025-06-11,Premium,Instagram
U01758,22,Male,Hyderabad,Kondapur,2025-02-13,Basic,Referral
U01759,45,Male,Bengaluru,HSR Layout,2025-03-24,Basic,Google
U01760,38,Female,Hyderabad,Banjara Hills,2026-06-23,Basic,College/Community
U01761,23,Female,Hyderabad,Banjara Hills,2026-06-03,Pro,Google
U01762,19,Female,Pune,Wakad,2026-02-15,Premium,College/Community
U01763,23,Female,Bengaluru,Indiranagar,2025-12-07,Basic,Google
U01764,31,Female,Hyderabad,Gachibowli,2025-03-30,Basic,Google
U01765,28,Male,Bengaluru,Marathahalli,2025-08-18,Basic,Other
U01766,21,Female,Bengaluru,Marathahalli,2025-01-18,Basic,Instagram
U01767,41,Male,Mumbai,Borivali,2025-10-08,Basic,Referral
U01768,44,Male,Hyderabad,Madhapur,2026-02-26,Premium,Google
U01769,42,Male,Bengaluru,Yelahanka,2025-12-04,Basic,YouTube
U01770,26,Male,Bengaluru,Marathahalli,2025-09-23,Basic,Instagram
U01771,41,Male,Hyderabad,Banjara Hills,2025-12-21,Premium,Google
U01772,20,Female,Pune,Baner,2025-12-26,Basic,YouTube
U01773,43,Female,Chennai,Adyar,2025-08-05,Basic,Google
U01774,33,Male,Chennai,T Nagar,2025-11-17,Basic,Instagram
U01775,28,Male,Pune,Viman Nagar,2025-07-31,Basic,YouTube
U01776,44,Male,Bengaluru,Indiranagar,2025-07-22,Premium,Referral
U01777,21,Male,Mumbai,Borivali,2025-06-02,Premium,Instagram
U01778,18,Female,Hyderabad,Gachibowli,2026-03-05,Basic,Referral
U01779,42,Male,Bengaluru,Yelahanka,2025-10-14,Basic,College/Community
U01780,38,Male,Pune,Viman Nagar,2025-11-17,Basic,Instagram
U01781,39,Female,Bengaluru,Electronic City,2026-03-12,Basic,Referral
U01782,33,Female,Chennai,Adyar,2026-08-15,Basic,YouTube
U01783,36,Female,Hyderabad,Gachibowli,2026-05-11,Basic,Instagram
U01784,33,Female,Mumbai,Thane,2025-05-29,Basic,Instagram
U01785,28,Male,Mumbai,Thane,2026-06-26,Basic,Google
U01786,43,Male,Chennai,Adyar,2026-04-27,Premium,YouTube
U01787,25,Female,Mumbai,Bandra,2025-11-22,Premium,Instagram
U01788,40,Female,Mumbai,Thane,2025-01-29,Pro,College/Community
U01789,18,Male,Bengaluru,Yelahanka,2025-09-16,Basic,Referral
U01790,43,Male,Hyderabad,Banjara Hills,2025-03-16,Premium,Google
U01791,45,Female,Bengaluru,Marathahalli,2026-07-11,Premium,Referral
U01792,38,Male,Mumbai,Borivali,2026-08-04,Pro,Other
U01793,43,Male,Hyderabad,Gachibowli,2026-05-13,Basic,Instagram
U01794,26,Male,Mumbai,Bandra,2026-02-20,Premium,Referral
U01795,45,Male,Bengaluru,Electronic City,2025-12-06,Basic,Referral
U01796,44,Male,Bengaluru,Indiranagar,2025-11-04,Premium,Instagram
U01797,29,Male,Mumbai,Bandra,2025-08-29,Basic,Instagram
U01798,39,Female,Bengaluru,HSR Layout,2025-09-10,Premium,Instagram
U01799,25,Male,Bengaluru,Jayanagar,2025-08-08,Premium,Google
U01800,43,Male,Bengaluru,Indiranagar,2026-02-01,Basic,Instagram
U01801,34,Male,Chennai,Anna Nagar,2025-12-02,Basic,College/Community
U01802,27,Female,Mumbai,Bandra,2025-01-29,Basic,Other
U01803,44,Male,Bengaluru,Indiranagar,2026-05-09,Basic,Instagram
U01804,24,Male,Bengaluru,Electronic City,2026-05-17,Basic,Google
U01805,36,Female,Bengaluru,Indiranagar,2025-06-03,Basic,Instagram
U01806,42,Male,Pune,Baner,2025-08-19,Premium,Instagram
U01807,23,Female,Mumbai,Powai,2025-04-12,Basic,Google
U01808,38,Male,Bengaluru,Electronic City,2025-06-26,Premium,Google
U01809,41,Female,Bengaluru,Jayanagar,2025-08-20,Premium,Other
U01810,41,Female,Bengaluru,Jayanagar,2025-01-12,Pro,Google
U01811,45,Female,Mumbai,Thane,2025-07-05,Premium,Referral
